p_relax,p_dephase,p_readout,avg_qber
0.04174212146398062,0.1755081205129714,0.05680846762321018,0.14323933852902335
0.10219627366431118,0.01035902267041513,0.08071395657623916,0.12629047358758463
0.2770545730875199,0.0906244723608063,0.08857248783529217,0.23398014106510198
0.0509871439111431,0.1394541801642091,0.027477127571139792,0.10953647902664225
0.12010221093733527,0.24689906535762787,0.02106292360454655,0.18059140681539887
0.0799099559021333,0.029891262632038562,0.07697294689539003,0.12229028502220829
0.13499534989035727,0.1950529029182187,0.05012145380568298,0.17959813702827732
0.21937954967079001,0.14512083236723708,0.09628089924540024,0.23113525345706587
0.16326507562251616,0.08246334879492503,0.03891297390399863,0.14670524883707495
0.1867380885275791,0.06594239233978418,0.009942480322915448,0.1260536660518157
0.19404160197480894,0.18055718582635938,0.005574734700073869,0.17129336325051905
0.29086473880256614,0.2528544618057403,0.0865040438706231,0.28097162850808155
0.28145704404975314,0.017975092339097686,0.08760844463275397,0.21372350959171568
0.25409055087372,0.09500541917613033,0.04879246518695035,0.20343348484737417
0.17353712207657532,0.0577655944305184,0.05058898627957273,0.15679052192260276
0.16399997197148206,0.21802107707874327,0.003674890037376999,0.17294181594335806
0.05377066670714193,0.001859342982427914,0.002226338783397164,0.03375540763138703
0.1366588014504523,0.011677836390313834,0.00038716303190901026,0.07212442519506726
0.26526044113632613,0.12744333132922891,0.019295009879329153,0.19873343309087138
0.1522894703270504,0.18302266407465975,0.021075583587477555,0.1676175763674594
0.09634466140934816,0.262296520583848,0.0600685412151985,0.2136527947800957
0.26725163300721627,0.29270716649449924,0.047967679648146945,0.2715372644393591
0.11551838127736873,0.15163362362858349,0.08177890445994576,0.17696810978981528
0.1555570004364875,0.22188946769435414,0.03996418802853949,0.2080304131456577
0.16059429732811745,0.09649112373433198,0.07385052588298562,0.1821334284119566
0.17383481660885347,0.09782417783447292,0.00581095547324293,0.13054555501192625
0.07201110894034392,0.2804935454594846,0.06073344789815204,0.20943231516730787
0.0038853015388047307,0.2168143982785847,0.03494638665220232,0.13511077109558695
0.19541106501753722,0.21652482880362545,0.0608536775849731,0.22163697629089407
0.1962627813961528,0.102696056437868,0.06058730044914345,0.17599760534123293
0.07758747651833385,0.23948335770721432,0.059010993022205985,0.18619509699749978
0.21026591175205214,0.11914066077399942,0.021841662437508326,0.1622932773501448
0.18031553232265926,0.28334866284502697,0.08646120493043177,0.25113019521883573
0.23604943173322937,0.2008630112419149,0.06659372143214859,0.2373248110249831
0.14323010386570603,0.07674436053274439,0.05116391018266808,0.1365326821133838
0.09138155765537764,0.10109021272773767,0.053446168283245804,0.13903137703523633
0.158055817900457,0.08078762546164088,0.060462186657310596,0.16597117087549054
0.02960933684608312,0.17994380444002384,0.08749263977178852,0.17111699179959097
0.2334010988716039,0.10455030293715734,0.07759849650788592,0.20806243160859497
0.05251600348591797,0.29360954187099414,0.00649756251113115,0.1639290459164791
0.1775294238330559,0.034475187818894436,0.013465139135544958,0.11441748545669213
0.02984540146828053,0.2944424820093729,0.07214052856970865,0.20858409727884614
0.023706882063871903,0.047400145442150696,0.09786582058239124,0.12710331154493626
0.06440974920757014,0.13543112925329714,0.058967708562293934,0.15442988669072916
0.09758422829390712,0.1952269490288824,0.009777612909576239,0.1480373776939073
0.22236262694191686,0.04032485140690296,0.08514339395028218,0.18609415795928802
0.10361160008343283,0.09222448320093223,0.07147990333036562,0.1553503827392768
0.029014836533888654,0.1322213139156799,0.09166196346641808,0.15040833158214043
0.21061649688073372,0.19740015149366927,0.062225363403867,0.21829531412732944
0.05247859677038897,0.15218817942105745,0.0483899975845925,0.1364045475641999
0.08335116032439512,0.2808628582764491,0.09277613356344304,0.22296310194153035
0.1597933676481796,0.10849915818461933,0.0634348250442858,0.16484787754034075
0.10761287933871286,0.19623120305900224,0.09817429229411237,0.21806620876254218
0.2409190932042933,0.14683984843947062,0.05205714962663981,0.20635551724379225
0.1243929933734437,0.16282143975429222,0.05078303637414033,0.1733367153951933
0.2435114757986086,0.259568559291931,0.06173210411884357,0.25044772771622076
0.1298457450610704,0.03565042334757213,0.020507558867165068,0.09708636954979852
0.00031199616947181764,0.007529543574499475,0.05125273637738014,0.052328593358373296
0.027559605613641822,0.2417174520451943,0.028379418997786433,0.15422813679833508
0.29917321010526976,0.24071160154792184,0.09927242297774636,0.2859155340483215
0.1659136155043955,0.08388550670595321,0.018706732151620054,0.13388338199365593
0.12566918361975477,0.20043908410149514,0.04735263252815343,0.1808130889309851
0.14766559885725225,0.11850959416401545,0.02517651502961741,0.14855402964188696
0.29639066165437455,0.20778054381202188,0.0557163201077203,0.24805708739446106
0.29085194103058715,0.09720288104991259,0.024707666741935797,0.190500498389288
0.28922207703772906,0.19013998078776204,0.012623729066632838,0.21669205439644162
0.2382897776722206,0.0045515208815051994,0.07639824278036952,0.1808619692609688
0.17896824310455017,0.13497302482423668,0.03427770905006429,0.17112316348718778
0.13332205850047085,0.13876690441984413,0.03423552654151251,0.14580656125303298
0.10889210683551538,0.12427456154580847,0.06347971805717133,0.15328923556435065
0.03794613003720136,0.2702300025366657,0.0482140071447461,0.18672127364817093
0.18867296932102154,0.23460730728604115,0.06219888677482138,0.23523629643104096
0.10130736830812688,0.03484911640113984,0.08842685413090698,0.13855407373256887
0.2833539087312825,0.17070486381113237,0.08185401848279894,0.2538646784723617
0.21071226487771158,0.14041068777746893,0.03812014246255873,0.18044932468919805
0.23494888644107612,0.14789461141333965,0.012370070908544984,0.18252796848483682
